epoch,loss,mean_absolute_error,qmax
0,6.15602502307e-08,0.000189473284991,0.0360954292119
0,1.32606692205e-06,0.000694567279425,0.0357217639685
0,7.7493984918e-07,0.000614301185124,0.0346990711987
0,9.28952090362e-07,0.000450825318694,0.0337041355669
0,6.87751480655e-07,0.000367100292351,0.0333735123277
0,2.61587217665e-07,0.000262155634118,0.0330516397953
0,1.15803736378e-07,0.000242572772549,0.0331561304629
0,0.000113219277409,0.00323010631837,0.0333952605724
0,3.08117137138e-07,0.000460048147943,0.0335741266608
0,6.92376488587e-07,0.0005148795899,0.0333817712963
0,0.000111944391392,0.0032462393865,0.033415351063
0,6.53475495938e-08,0.00020345550729,0.0333335027099
0,0.000103538841358,0.00316321756691,0.0343275181949
0,2.70404029834e-07,0.000291806907626,0.0332469567657
0,9.778211097e-05,0.00306560052559,0.0344925262034
0,8.99850056157e-05,0.00291174766608,0.0338677689433
0,8.77061465872e-05,0.00298827304505,0.0334740132093
0,9.01209932636e-05,0.00299417367205,0.0343744792044
0,7.86127347965e-05,0.00281763658859,0.0339825227857
0,7.38471644581e-05,0.00274256593548,0.0344969928265
0,7.38033922971e-05,0.00279902294278,0.0341050326824
0,1.33847288453e-06,0.000647346896585,0.034762840718
0,7.20575626474e-05,0.00289075844921,0.034973539412
0,2.33192167798e-06,0.000926898268517,0.0335110425949
0,1.3903877516e-06,0.000606855901424,0.0338676385581
0,1.39566975577e-06,0.000687643652782,0.0355007611215
0,1.05224137315e-06,0.000625533692073,0.0355863571167
0,9.30540295485e-07,0.000576572492719,0.0354356728494
0,8.77072352523e-07,0.000497873988934,0.0361864939332
0,1.0503717931e-06,0.000538438966032,0.0359535105526
0,7.89319699379e-07,0.000516741129104,0.0339670591056
0,6.58044809825e-05,0.00267658894882,0.0345368757844
0,1.32171919631e-06,0.000622479885351,0.0350478440523
0,7.08449515514e-05,0.00302583328448,0.0358603931963
0,1.76494040716e-06,0.000794002378825,0.0355586074293
0,5.70116280869e-05,0.00271356571466,0.0350209847093
0,1.85193005109e-06,0.000637254328467,0.0345692038536
0,1.52543987042e-06,0.000557415129151,0.0362059883773
0,1.31126671477e-06,0.000596880854573,0.0348751842976
0,1.53566861627e-06,0.000616846547928,0.0354357883334
0,1.39492499329e-06,0.000732560642064,0.0354490019381
0,1.65801145613e-06,0.000770530721638,0.0350567139685
0,1.0309611298e-06,0.000590846058913,0.0355566516519
0,7.15772216608e-07,0.000425025529694,0.0351310670376
0,8.62608942498e-07,0.000555668724701,0.0348624363542
0,8.22130402867e-07,0.000510977290105,0.0345959216356
0,2.1849980385e-06,0.0011694066925,0.034515209496
0,7.25263305412e-07,0.000551273056772,0.0338461883366
0,9.21324101455e-07,0.000598271610215,0.0345531404018
0,1.28002102429e-06,0.00081554154167,0.0338331311941
0,8.34826494156e-07,0.000580820662435,0.0352506861091
0,7.8705420492e-07,0.000588841619901,0.0361742042005
0,8.86101759079e-07,0.000647998356726,0.0356634967029
0,5.999760333e-07,0.000483302661451,0.0359569378197
0,6.90966203365e-07,0.000570006319322,0.0333797335625
0,9.14113570616e-07,0.000637896300759,0.0346909537911
0,9.0698074473e-07,0.000711916538421,0.0348297134042
0,6.45809052457e-07,0.000502691371366,0.0350548364222
0,6.16960448951e-07,0.000481213384774,0.0346741229296
0,5.43425699107e-07,0.00056797725847,0.034166302532
0,4.43425449248e-07,0.00046053895494,0.0354857258499
0,3.69329455907e-07,0.000367113243556,0.0350818373263
0,6.66600826662e-05,0.00276217260398,0.0349592417479
0,1.14491092518e-06,0.000715567381121,0.0358267650008
0,5.57378443773e-05,0.00258481130004,0.0344454348087
0,2.06816957871e-06,0.000950674468186,0.0363358147442
0,5.24990973645e-05,0.00268975133076,0.035379357636
0,2.79433652395e-06,0.00114591757301,0.0353673696518
0,4.9191810831e-05,0.00279362965375,0.0364859960973
0,4.57989008282e-05,0.00260559702292,0.0335323363543
0,3.99163945985e-05,0.00270122126676,0.0349498912692
0,3.19766731991e-05,0.00254843872972,0.0372500196099
0,2.03925355891e-05,0.00288561359048,0.0388222932816
0,8.42158897285e-06,0.00160200754181,0.0366581752896
0,1.12939624159e-05,0.00219298456796,0.0347308628261
0,9.80006916507e-06,0.00183000147808,0.0338567905128
0,3.91628200305e-05,0.00306998076849,0.0361950024962
0,5.69828807784e-06,0.00134339870419,0.0380885340273
0,8.41299333842e-06,0.00160822388716,0.0367566086352
0,3.00365422845e-06,0.000955436960794,0.0351711846888
0,2.60525894191e-06,0.000873972720001,0.0361552387476
0,2.92658614853e-06,0.00103716226295,0.0363508984447
0,2.33306946029e-06,0.000837689382024,0.035781186074
0,3.89628166886e-06,0.00116087635979,0.033443916589
0,3.02619491777e-06,0.0013016044395,0.03457563743
0,3.06700417241e-06,0.00118971744087,0.0368752926588
0,2.06167510441e-06,0.000777356442995,0.035460151732
0,2.70669715974e-06,0.000982704921626,0.0351018384099
0,3.01708882944e-06,0.00123087340035,0.034318625927
0,2.4702239898e-06,0.00107942405157,0.0347175039351
0,1.78886114099e-06,0.000837438798044,0.0358017720282
0,2.05961441679e-06,0.00102506519761,0.0338203459978
0,1.00272961845e-06,0.00040432359674,0.0356214381754
0,1.91164826902e-06,0.000880725681782,0.0340985842049
0,2.31626404457e-06,0.00103372975718,0.0346090048552
0,6.87273904987e-06,0.00207282393239,0.0347936190665
0,1.69440363607e-06,0.000762004754506,0.0377136617899
0,2.50722177952e-06,0.00109320855699,0.0364894531667
0,4.72484898637e-05,0.00266432226636,0.036973759532
0,2.61120862888e-06,0.00110822368879,0.0344292111695
0,4.07688312407e-05,0.00299862562679,0.0373796671629
0,6.81819165038e-06,0.00201507867314,0.0374215357006
0,4.33989407611e-06,0.00160515797324,0.0355325043201
0,3.10501332024e-06,0.00126536760945,0.0372100695968
0,4.88043860969e-06,0.00156911707018,0.0357141308486
0,1.85457224688e-06,0.00073247787077,0.0362598448992
0,2.01604279937e-06,0.000963234575465,0.0351158007979
0,1.46652791955e-06,0.000625721237157,0.0366173200309
0,2.60558022092e-06,0.00120272650383,0.0358391925693
0,1.44445925798e-06,0.000762969604693,0.0372745022178
0,1.91403705685e-06,0.000967821688391,0.0376582480967
0,1.39938981647e-06,0.000777754408773,0.0377063080668
0,1.66958386671e-06,0.000823514827061,0.036280374974
0,9.20387606129e-07,0.000557167455554,0.0349904187024
0,3.25347150465e-06,0.0013793646358,0.0343658290803
0,1.44957186876e-06,0.000798172841314,0.0365998037159
0,2.25297344514e-06,0.000975780305453,0.0375842228532
0,1.0413579048e-06,0.000619633763563,0.0358810946345
0,9.70367750597e-07,0.000596430851147,0.0368084274232
0,1.64347636655e-06,0.000858662242536,0.0356134362519
0,1.55888562858e-06,0.000872564560268,0.0357726253569
0,1.81078632977e-06,0.000967276399024,0.0345143303275
0,1.35235802645e-06,0.000851147866342,0.0362330526114
0,1.02038552541e-06,0.000638047931716,0.0363705568016
0,9.89454065348e-07,0.000658175325952,0.0364779867232
0,9.67232267612e-07,0.000678310752846,0.0350704006851
0,6.44569752239e-07,0.000514649844263,0.036258392036
0,2.62652315541e-06,0.00114127574489,0.0351120345294
0,6.83325538375e-07,0.0004813989799,0.036080442369
0,4.52345666417e-05,0.00244724052027,0.0353651866317
0,4.21433724114e-05,0.00273991608992,0.0367944799364
0,3.03858851112e-05,0.00252058263868,0.03734344244
0,2.38504253502e-05,0.00193488656078,0.036569762975
0,1.49943361976e-05,0.00212371838279,0.0388694480062
0,8.85771169123e-06,0.00187951873522,0.0400687418878
0,9.81406537903e-06,0.00178704841528,0.0376607328653
0,1.26066852317e-05,0.0023898659274,0.039775300771
0,1.36052076414e-05,0.00212398078293,0.0376885421574
0,7.57071484259e-06,0.00177700154018,0.0382847189903
0,5.67619781577e-06,0.00127973034978,0.0359954610467
0,7.44929047869e-06,0.00169065839145,0.0378045663238
0,1.88379290194e-05,0.00297247665003,0.0387469753623
0,4.69149063065e-06,0.00109443592373,0.0400675088167
0,1.82707772183e-05,0.00268924888223,0.0394084751606
0,1.05605313365e-05,0.0021195539739,0.036263730377
0,2.22462822421e-05,0.00293038436212,0.0342442169785
0,8.61978242028e-06,0.00162148394156,0.0375513881445
0,2.14730807784e-05,0.00319847860374,0.035485740751
0,1.0762585589e-05,0.00235395063646,0.0422342084348
0,5.61174510949e-06,0.00138387456536,0.0397302061319
0,3.40561769008e-06,0.000732442305889,0.0381218977273
0,4.53901657238e-06,0.0011967162136,0.040290441364
0,6.33292211205e-06,0.00158329471014,0.0398435182869
0,5.29229419044e-06,0.00154794938862,0.0391483679414
0,9.44033581618e-06,0.00193514570128,0.037269718945
0,5.79931065658e-06,0.00169890909456,0.0388559512794
0,9.75633156486e-06,0.0019103733357,0.0363228954375
0,1.45329740917e-05,0.00260813697241,0.0388341583312
0,1.37234801514e-05,0.00254246941768,0.041597597301
0,5.40211249245e-06,0.00153665221296,0.0367107018828
0,3.62640230378e-06,0.00125985266641,0.0369918830693
0,1.84115087905e-05,0.00235318928026,0.0398920178413
0,9.49422155827e-06,0.00227698683739,0.0376514717937
0,1.97750450752e-05,0.00223933695816,0.0369237735868
0,4.17545152231e-06,0.00122837210074,0.0364622846246
0,1.50680143634e-05,0.00196034950204,0.0368172936141
0,5.33573211214e-06,0.00159286847338,0.0397333614528
0,1.47543805724e-05,0.00228527933359,0.0401651374996
0,1.32778141051e-05,0.00233400217257,0.0414377301931
0,1.38297518788e-05,0.00213657086715,0.0381779447198
0,1.61704429047e-05,0.00284874532372,0.0389243140817
0,8.38353025756e-06,0.00229030638002,0.0382831841707
0,9.1158772193e-06,0.00170304824132,0.0353905260563
0,7.51309835323e-06,0.00181697541848,0.0386139601469
0,8.27433723316e-06,0.00216847262345,0.039847433567
0,1.06011111711e-05,0.00161300122272,0.0382013171911
0,5.59691397939e-06,0.00148289918434,0.0394093841314
0,3.35606068802e-06,0.00115125754382,0.0386513732374
0,6.3386378315e-06,0.00189566100016,0.0387637540698
0,3.51352832695e-06,0.00114631070755,0.0347445271909
0,1.88732951756e-06,0.000778297835495,0.0364946089685
0,5.5292352954e-06,0.00188871845603,0.0383757315576
0,5.34667287866e-06,0.00162892788649,0.0412684269249
0,2.47226398642e-06,0.00106048956513,0.0372145809233
0,2.82405426333e-06,0.00126123311929,0.0365257151425
0,2.35536140281e-06,0.00100517214742,0.0374626107514
0,3.40688825418e-06,0.00124672183301,0.0375861153007
0,2.92333902507e-06,0.00106213195249,0.0358668044209
0,1.88514798083e-06,0.000945582578424,0.0353679731488
0,3.34060518981e-06,0.00135629251599,0.0364627987146
0,1.98767793336e-06,0.000949999317527,0.0382383465767
0,2.13343628275e-06,0.000933421368245,0.0364316180348
0,2.43692829827e-06,0.00108666659798,0.0348220691085
0,1.36631831538e-06,0.000655835203361,0.0366356372833
0,1.61044067681e-06,0.000813714577816,0.0357575900853
0,2.52358199759e-06,0.00115252588876,0.03551825881
0,4.51300365967e-06,0.00181635667104,0.0360301136971
0,1.96628434423e-06,0.000791253638454,0.0365959852934
0,2.52038512372e-06,0.00115134543739,0.0367478579283
0,1.87499961157e-06,0.000786957447417,0.0388226993382
0,2.62654862127e-06,0.00115498376545,0.0369706451893
0,2.35735069509e-06,0.00120020681061,0.0361678190529
0,1.07448272502e-06,0.000607606722042,0.037011589855
0,1.66371535215e-06,0.000890500203241,0.0387113392353
0,2.00033923647e-06,0.000982849742286,0.035944506526
0,1.13910880373e-06,0.000668401946314,0.037181597203
0,1.30397575049e-06,0.000811983773019,0.0374622680247
0,2.98606028082e-06,0.00138927367516,0.0356445387006
0,1.0893684248e-06,0.00072549469769,0.0384103953838
0,1.29823888528e-06,0.000741864321753,0.0392566621304
0,6.75966987274e-07,0.000378300086595,0.0375724732876
0,1.90604873751e-06,0.00105278927367,0.0380562134087
0,1.94589983948e-06,0.00102856243029,0.0373205132782
0,1.87645673577e-06,0.00101666722912,0.0388266257942
0,1.99172359316e-06,0.000947561173234,0.037674702704
0,1.18623950129e-06,0.000743142270949,0.0388689562678
0,1.67640098425e-06,0.000966110674199,0.0384201966226
0,9.52838774992e-07,0.000627349247225,0.0371916852891
0,3.74688424927e-05,0.00258717336692,0.035971082747
0,9.57483962338e-07,0.000497622822877,0.0374335050583
0,3.50666596205e-05,0.00251970696263,0.038045451045
0,4.01217585022e-06,0.00151455355808,0.0402331799269
0,2.79214491457e-05,0.00238661328331,0.0353888534009
0,2.16639909922e-06,0.000958106713369,0.0370931811631
0,2.95486333926e-05,0.00256520789117,0.0366593040526
0,2.8034864954e-06,0.00119025551248,0.0385822057724
0,3.04478107864e-05,0.00266819214448,0.0411691144109
0,2.88189426101e-06,0.00106944073923,0.037561815232
0,2.10773378058e-05,0.00251184753142,0.0371895767748
0,3.76780326405e-06,0.00126530998386,0.0392991267145
0,2.66154984274e-05,0.00259209680371,0.0402253828943
0,7.50087929191e-06,0.00207619881257,0.0381425768137
0,1.23278377941e-05,0.00189590826631,0.0387574918568
0,6.23401001576e-06,0.0016514561139,0.0385704487562
0,6.56065731164e-06,0.00187713291962,0.0382895208895
0,9.2582358775e-06,0.00235729338601,0.0410887338221
0,5.07562026542e-06,0.00147174228914,0.0383830443025
0,2.84746215584e-06,0.00107814697549,0.0379993543029
0,3.12628321808e-06,0.00115018943325,0.0375356338918
0,3.08600169774e-06,0.00115178828128,0.0398789234459
0,5.01243448525e-06,0.00167049351148,0.0381080247462
0,2.75383035842e-06,0.00111371418461,0.0369076803327
0,2.01861712412e-06,0.000960762554314,0.0405679047108
0,2.8738841138e-06,0.00111360289156,0.0389493964612
0,1.27216253532e-06,0.000539544096682,0.0385433137417
0,2.10101893572e-06,0.00103829405271,0.0377832464874
0,5.72776025365e-06,0.00172554864548,0.0384483635426
0,2.67390259978e-06,0.00118688761722,0.0397559888661
0,3.75666172658e-06,0.00148208765313,0.0388803109527
0,3.99960481445e-06,0.00152906007133,0.0360814444721
0,1.77151196112e-06,0.000961442419793,0.0382556654513
0,1.92601146409e-06,0.00100108899642,0.0416989736259
0,2.85919509224e-06,0.00131904252339,0.041362978518
0,1.88783280919e-06,0.000963697500993,0.0408522672951
0,1.80016172635e-06,0.000966345192865,0.0369317382574
0,2.11876840694e-06,0.00102661165874,0.0379723608494
0,2.44989996645e-06,0.0012000388233,0.0371374115348
0,3.37885921908e-06,0.00126445025671,0.0408934615552
0,3.01380896417e-06,0.00125057110563,0.0378115102649
0,2.27785058087e-05,0.002205705503,0.0375587828457
0,2.0664801923e-05,0.00205375719815,0.0395123660564
0,5.65822892895e-06,0.00153345428407,0.0400216281414
0,5.51777748115e-06,0.00155530136544,0.0373589098454
0,4.73083719044e-06,0.00161157001276,0.0371783934534
0,1.58078307777e-06,0.000922823441215,0.0374568998814
0,1.97647386813e-06,0.000996932387352,0.0394225120544
0,3.54044959749e-06,0.00147060886957,0.0368605405092
0,2.81192728835e-06,0.00125277217012,0.0395444110036
0,1.57825502356e-06,0.000929848523811,0.0390610508621
0,1.54139445385e-06,0.000944207480643,0.039660140872
0,1.71187446085e-06,0.000976674025878,0.0380086675286
0,2.43263843913e-06,0.00124052644242,0.0424001589417
0,2.6543000331e-06,0.00109019479714,0.0379283204675
0,1.63291144872e-06,0.000985357095487,0.0400380603969
0,2.62317935267e-05,0.0026825289242,0.0405040644109
0,4.61989475298e-06,0.00171637535095,0.0403051115572
0,1.72221680259e-05,0.00170947192237,0.0388501510024
0,1.91203962459e-05,0.00259229866788,0.0371054597199
0,1.46945367305e-05,0.00228808633983,0.0370679274201
0,7.36910033083e-06,0.00188575335778,0.0393364280462
0,5.11382495461e-06,0.00140991259832,0.0404068008065
0,8.05068339105e-06,0.00211338233203,0.0415549427271
0,1.76121156983e-05,0.00269236951135,0.0391264110804
0,9.01302519196e-06,0.00217077904381,0.0416071489453
0,2.98754957839e-06,0.000911463925149,0.0374491140246
0,6.29838677924e-06,0.00153223564848,0.0396140292287
0,8.50091055327e-06,0.00200106552802,0.0412728413939
0,4.87015358885e-06,0.00158460927196,0.0401966944337
0,4.67941526949e-06,0.00153310480528,0.0357957258821
0,5.58803367312e-06,0.00177594402339,0.0402075201273
0,5.93071081312e-06,0.00161508179735,0.0385266728699
0,3.72339331989e-06,0.00129538960755,0.0383469536901
0,8.4952571342e-06,0.00198883353733,0.0376826040447
0,3.95835786549e-06,0.00157531164587,0.0365516245365
0,1.26060695038e-05,0.00230246270075,0.0397955514491
0,2.97440215036e-06,0.0011580408318,0.0387040674686
0,7.48906950321e-06,0.00197905558161,0.0380187369883
0,8.29350938147e-06,0.0017414818285,0.0387711450458
0,8.55081361806e-06,0.0018706273986,0.0400172695518
0,3.54774874722e-06,0.00119126262143,0.0368865504861
0,1.08611193355e-05,0.00222836039029,0.0408279113472
0,4.98662848258e-06,0.00150748738088,0.0390055924654
0,9.71439658315e-06,0.00241906475276,0.0370720811188
0,7.84122948971e-06,0.00212420430034,0.0406033173203
0,5.76458751311e-06,0.00175224291161,0.0425115860999
0,7.01108501744e-06,0.00204480905086,0.0418512150645
0,9.02559168026e-06,0.00242319796234,0.0424507036805
0,6.14100281382e-06,0.00174008542672,0.0373525954783
0,3.76107072952e-06,0.00135163986124,0.0370264872909
0,5.69083204027e-06,0.00183152977843,0.0393513478339
0,1.90738282981e-05,0.00341521925293,0.0357973240316
0,1.07947162178e-05,0.00257172598504,0.0401073768735
0,8.63748209667e-06,0.00217651412822,0.0415526181459
0,3.77654600925e-06,0.00133016705513,0.0375906191766
0,5.96669451625e-06,0.00191182096023,0.0384141393006
0,5.49037213204e-06,0.00175685004797,0.0385404452682
0,3.77845708499e-06,0.00147118722089,0.0368395857513
0,5.08291714141e-06,0.00188500480726,0.0384882502258
0,5.42098723599e-06,0.00159196916502,0.0392240434885
0,5.71933014726e-06,0.00184287503362,0.0375009514391
0,2.83926260636e-06,0.0011807634728,0.0378133282065
0,1.62699177508e-06,0.000909301510546,0.0367509163916
0,3.14214162245e-06,0.00118576607201,0.0366185344756
0,3.40614769812e-06,0.00146886345465,0.0377705805004
0,2.97204405797e-06,0.00122418708634,0.0374246500432
0,1.96456676349e-06,0.00105592317414,0.0382396280766
0,2.90512889478e-06,0.00116131617688,0.0349219143391
0,2.35522634284e-06,0.00114852644037,0.0369559414685
0,9.91057549982e-06,0.00179238372948,0.0358782969415
0,5.53329209652e-06,0.00128330162261,0.0362865850329
0,2.37742392528e-06,0.000931847724132,0.0358822755516
0,3.26976351062e-06,0.00120186724234,0.036397408694
0,5.16887939739e-06,0.00148344039917,0.0369419082999
0,4.24408108302e-06,0.00152407749556,0.0390821173787
0,2.90060211228e-06,0.00125926837791,0.0349415242672
0,2.50230573329e-06,0.00107016961556,0.0370450429618
0,7.5999632827e-06,0.00194049603306,0.0373668707907
0,3.09586880576e-06,0.00126979977358,0.0388229452074
0,6.46683292871e-06,0.00191027543042,0.0374286025763
0,7.61329283705e-06,0.00216019176878,0.0378305912018
0,3.4878300994e-06,0.00147489714436,0.0377764068544
0,8.29883083497e-06,0.00220086355694,0.0339489094913
0,2.18912714445e-06,0.000908764195628,0.0359695591033
0,4.94970390719e-06,0.00165966944769,0.0344421155751
0,3.24371785609e-06,0.00122335064225,0.0370065011084
0,6.35846026853e-06,0.0017976325471,0.0351104699075
0,3.84587292501e-06,0.00126525957603,0.0370859876275
0,2.96077359963e-06,0.00117385399062,0.0365865379572
0,2.47639809459e-06,0.00110757618677,0.0366361737251
0,1.33091707539e-05,0.00254423171282,0.0343136750162
0,3.33144907927e-06,0.00119295297191,0.0379209183156
0,4.10457141697e-06,0.00128113862593,0.0365804433823
0,4.28777229899e-06,0.00131518568378,0.0362145118415
0,3.41178792951e-06,0.00157533655874,0.0380597710609
0,8.09153880255e-06,0.00179745093919,0.0380288213491
0,1.16342962428e-05,0.00234932289459,0.0381659641862
0,2.91408059638e-06,0.00123687856831,0.0350102223456
0,3.89104661735e-06,0.00154931121506,0.0372052825987
0,5.13753820996e-06,0.00175994751044,0.0407720059156
0,1.91490562429e-06,0.000812215148471,0.0380621254444
0,7.20273783372e-06,0.00218456122093,0.0374488085508
0,6.76239596942e-06,0.00193443102762,0.0358026362956
0,1.49825712015e-06,0.000787867116742,0.0361904203892
0,4.69299357064e-06,0.00171768374275,0.0385104343295
0,8.24913968245e-06,0.002114654053,0.0381425879896
0,1.62192293374e-06,0.000819120556116,0.0378379188478
0,2.85911664832e-06,0.00121584360022,0.0378392077982
0,2.93579159916e-06,0.00122130115051,0.0372722521424
0,2.65998778559e-06,0.00118819565978,0.0366212874651
0,2.24623704526e-06,0.00108579033986,0.0392940342426
0,3.49465153704e-06,0.00155905622523,0.0353792980313
0,2.26140173254e-06,0.00118365162052,0.0365369096398
0,2.56863836512e-06,0.00128927291371,0.0377201586962
0,2.15522231883e-06,0.000966004445218,0.037020765245
0,2.31938793149e-06,0.00103668007068,0.0374684222043
0,4.25164262197e-06,0.00175236794166,0.035835981369
0,2.61816308011e-06,0.00116681260988,0.041487198323
0,3.21182164953e-06,0.00141886598431,0.0368745177984
0,2.81033317151e-06,0.00131136004347,0.0396116226912
0,2.50812013292e-06,0.00123392068781,0.0360326319933
0,3.10361724587e-06,0.00126806565095,0.0370850451291
0,3.45170406035e-06,0.00143473711796,0.0407828465104
0,2.28067824537e-06,0.00123263394926,0.0358149297535
0,2.3319137199e-06,0.00122187414672,0.0371521115303
0,1.4849957779e-06,0.000971433066297,0.0381507463753
0,1.53725568453e-06,0.000931336020585,0.0380303487182
0,3.44745330949e-06,0.00149486947339,0.0356035605073
0,2.20950164476e-06,0.00114625145216,0.0378278568387
0,1.61094453688e-06,0.000962919206358,0.036293361336
0,1.96881842385e-06,0.00110573752318,0.0372931025922
0,3.1173442494e-06,0.00122831319459,0.0360628589988
0,1.52841448653e-06,0.000854094454553,0.0365884378552
0,1.41965472267e-06,0.000974934664555,0.0381077080965
0,2.58724526248e-06,0.00142978318036,0.0378319844604
0,2.24247378355e-06,0.00118836085312,0.0369800031185
0,3.1764511732e-06,0.00132498762105,0.0373950041831
